name,position,school,origin_school,destination_school,status,nil_value_predicted,nil_tier,is_predicted,confidence,recruiting_stars,school_tier,source
Sean Murphy,WR,Syracuse,,,,274856.67,solid,True,medium,3.0,4,cfbd
Terrell Wilfong,WR,Syracuse,,,,274856.67,solid,True,medium,3.0,4,cfbd
Julian McFadden,WR,Syracuse,,,,274856.67,solid,True,medium,3.0,4,cfbd
Darien Williams,WR,Syracuse,,,,274856.67,solid,True,medium,3.0,4,cfbd
Shaun Terry II,WR,Missouri,,,,274856.67,solid,True,medium,3.0,4,cfbd
AJ Bell Jr.,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Chase Collier,WR,Baylor,,,,274856.67,solid,True,medium,3.0,4,cfbd
Afy Ibekwe,WR,Northern Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Ric'Darious Farmer,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Isaiah Nixon,EDGE,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Nyjalik Kelly,EDGE,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Malachi Lawrence,EDGE,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Quentin Hatch,EDGE,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jordyn Bridgewater,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Waden Charles,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Collin Dixon,WR,Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Hank Beatty,WR,Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Micah Cook,DE,Northern Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Anthony Coaxum,DE,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Dwartney Wortham,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Gary Givens Iii,WR,Northern Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Keagan Ruane-Martino,WR,Northern Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Micheal Ibukun-Okeyode,EDGE,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Major Everhart,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Paul Oyewale,EDGE,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Devean Deal,EDGE,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Amare Whetsell,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Brycen Dorsey,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jordan Manuel,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Makai Cope,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Andrea Parisi,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Caleb Rollerson,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Carson Hinshaw,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Josh Dorsainvil,EDGE,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Carl Jenkins Jr.,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Andrew Bond,WR,Northern Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Landon Tate,WR,Northern Illinois,,,,274856.67,solid,True,medium,3.0,4,cfbd
Deamikkio Nathan,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
James BlackStrain,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Cameron Pitts,WR,Missouri,,,,274856.67,solid,True,medium,3.0,4,cfbd
Liam O'Reilly,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Brendon McQueen,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Ronnel Johnson,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Aaron Enterline,WR,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Aidan Probst,DE,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Lyrick Samuel,WR,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Donte Nastasi,WR,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Bobby Mears,DE,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Ethan Black,WR,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Chase Hinshaw,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Zack Palmer,WR,UCF,,,,274856.67,solid,True,medium,3.0,4,cfbd
Dylan Braithwaite,WR,Rutgers,,,,274856.67,solid,True,medium,3.0,4,cfbd
Famah Toure,WR,Rutgers,,,,274856.67,solid,True,medium,3.0,4,cfbd
Joseph Manjack IV,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Eric McAlister,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Sean Reese,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Dash Luke,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jmariyae Robinson,WR,Missouri State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Cooper Mollison,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Ricky Ahumaraeze,WR,Northwestern,,,,274856.67,solid,True,medium,3.0,4,cfbd
Frank Covey IV,WR,Northwestern,,,,274856.67,solid,True,medium,3.0,4,cfbd
Damari Jefferson,WR,Western Kentucky,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jaleel Walker,WR,Western Kentucky,,,,274856.67,solid,True,medium,3.0,4,cfbd
Cameron Flowers,WR,Western Kentucky,,,,274856.67,solid,True,medium,3.0,4,cfbd
Derek Meadows,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Lotzeir Brooks,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
MJ Chirgwin,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Rico Scott,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Aeryn Hampton,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Chad Woodfork,EDGE,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Fonzy Smith,WR,Western Kentucky,,,,274856.67,solid,True,medium,3.0,4,cfbd
John Schobel,EDGE,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Fletcher Fierro,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Germie Bernard,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jacobe Hayes,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Sutton Lee,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Terry Shelton,WR,TCU,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jay Loper Jr.,WR,Alabama,,,,274856.67,solid,True,medium,3.0,4,cfbd
Dani Dennis-Sutton,DE,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Liam Clifford,WR,Penn State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Dino Kaliakmanis,WR,Rutgers,,,,274856.67,solid,True,medium,3.0,4,cfbd
Noah Westbrook,WR,Washington State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Jack Procter,DE,Washington State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Michael Hughes,DE,Washington State,,,,274856.67,solid,True,medium,3.0,4,cfbd
Branden Ganashamoorthy,WR,Washington State,,,,274856.67,solid,True,medium,3.0,4,cfbd
CJ Baxter,RB,,Texas Longhorns,Kentucky Wildcats,Committed,274587.0,solid,False,actual,3.0,3,portal
Alex Harkey,OT,,Texas State Bobcats,Oregon Ducks,Committed,273374.04,solid,True,medium,4.0,3,portal
Corey Robinson II,OT,,Georgia Tech Yellow Jackets,Arkansas Razorbacks,Committed,273374.04,solid,True,medium,4.0,3,portal
Derek Simmons,OT,,Western Carolina Catamounts,Oklahoma Sooners,Committed,273374.04,solid,True,medium,4.0,3,portal
Josh Moten,CB,,Marshall Thundering Herd,Southern Miss Golden Eagles,Committed,273374.04,solid,True,medium,4.0,3,portal
Omari Hayes,WR,,Tulane Green Wave,Iowa State Cyclones,Committed,273338.16,solid,True,medium,3.0,3,portal
Matthew Henry,WR,,Western Illinois Leathernecks,Western Kentucky Hilltoppers,Committed,273338.16,solid,True,medium,3.0,3,portal
Kamryn Perry,WR,,Miami (OH) RedHawks,Colorado Buffaloes,Committed,273338.16,solid,True,medium,3.0,3,portal
Jerod Smith,EDGE,,Kentucky Wildcats,Louisville Cardinals,Committed,273338.16,solid,True,medium,3.0,3,portal
Perry Thompson,WR,,Auburn Tigers,Minnesota Golden Gophers,Committed,273338.16,solid,True,medium,3.0,3,portal
Landon Ellis,WR,,James Madison Dukes,UCLA Bruins,Committed,273338.16,solid,True,medium,3.0,3,portal
Ezekiel Larry,EDGE,,Yale Bulldogs,Virginia Cavaliers,Committed,273338.16,solid,True,medium,3.0,3,portal
Kamauryn Morgan,EDGE,,Baylor Bears,,Expected,273338.16,solid,True,medium,3.0,3,portal
Jeremiah Alexander,EDGE,,Alabama Crimson Tide,Clemson Tigers,Committed,273338.16,solid,True,medium,3.0,3,portal
Evan James,WR,,Furman Paladins,Iowa Hawkeyes,Committed,273338.16,solid,True,medium,3.0,3,portal
Na’eem Gladding,WR,,Old Dominion Monarchs,Maryland Terrapins,Committed,273338.16,solid,True,medium,3.0,3,portal
Cade Wolford,WR,,Kent State Golden Flashes,Cincinnati Bearcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Tyler Onyedim,EDGE,,Iowa State Cyclones,Texas A&M Aggies,Committed,273338.16,solid,True,medium,3.0,3,portal
Jahmal Edrine,WR,,Purdue Boilermakers,Virginia Cavaliers,Committed,273338.16,solid,True,medium,3.0,3,portal
Miles Coleman,WR,,North Texas Mean Green,Oklahoma State Cowboys,Committed,273338.16,solid,True,medium,3.0,3,portal
Jamari Hawkins,WR,,Memphis Tigers,Arkansas Razorbacks,Committed,273338.16,solid,True,medium,3.0,3,portal
Tunmise Adeleye,EDGE,,UNLV Rebels,Syracuse Orange,Committed,273338.16,solid,True,medium,3.0,3,portal
Reed Swanson,WR,,Colgate Raiders,Boston College Eagles,Committed,273338.16,solid,True,medium,3.0,3,portal
Kellan Wyatt,EDGE,,Maryland Terrapins,Indiana Hoosiers,Committed,273338.16,solid,True,medium,3.0,3,portal
Lamont Lester Jr.,EDGE,,Monmouth Hawks,Colorado Buffaloes,Committed,273338.16,solid,True,medium,3.0,3,portal
Kylan Billiot,WR,,LSU Tigers,James Madison Dukes,Committed,273338.16,solid,True,medium,3.0,3,portal
Kenny Ozowalu,EDGE,,UTSA Roadrunners,Oklahoma Sooners,Committed,273338.16,solid,True,medium,3.0,3,portal
Javen Nicholas,WR,,Charlotte 49ers,Duke Blue Devils,Committed,273338.16,solid,True,medium,3.0,3,portal
Kristopher Ross,EDGE,,Nevada Wolf Pack,Sacramento State Hornets,Committed,273338.16,solid,True,medium,3.0,3,portal
Devon Baxter,EDGE,,Michigan Wolverines,Virginia Cavaliers,Committed,273338.16,solid,True,medium,3.0,3,portal
Omari Evans,WR,,Penn State Nittany Lions,Washington Huskies,Committed,273338.16,solid,True,medium,3.0,3,portal
Isiah Canion,WR,,Georgia Tech Yellow Jackets,Georgia Bulldogs,Committed,273338.16,solid,True,medium,3.0,3,portal
Nik McMillan,WR,,Buffalo Bulls,Kansas Jayhawks,Committed,273338.16,solid,True,medium,3.0,3,portal
David Santiago,EDGE,,Michigan State Spartans,Kansas Jayhawks,Committed,273338.16,solid,True,medium,3.0,3,portal
Kris Hutson,WR,,Washington State Cougars,Arizona Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Jalen Jones,WR,,Alabama State Hornets,Texas Tech Red Raiders,Committed,273338.16,solid,True,medium,3.0,3,portal
Daniel Jennings,EDGE,,Penn State Nittany Lions,Virginia Tech Hokies,Committed,273338.16,solid,True,medium,3.0,3,portal
Donte Lee,WR,,Liberty Flames,Texas Tech Red Raiders,Committed,273338.16,solid,True,medium,3.0,3,portal
Antavious Richardson,WR,,Notre Dame Fighting Irish,Auburn Tigers,Committed,273338.16,solid,True,medium,3.0,3,portal
JaQues Evans,EDGE,,Baylor Bears,Colorado State Rams,Committed,273338.16,solid,True,medium,3.0,3,portal
Cian Slone,EDGE,,Utah State Aggies,NC State Wolfpack,Committed,273338.16,solid,True,medium,3.0,3,portal
Phillip Lee,EDGE,,Troy Trojans,Arkansas Razorbacks,Committed,273338.16,solid,True,medium,3.0,3,portal
Maurice Westmoreland,EDGE,,UTEP Miners,Tulane Green Wave,Committed,273338.16,solid,True,medium,3.0,3,portal
Makai Jackson,WR,,Appalachian State Mountaineers,Indiana Hoosiers,Committed,273338.16,solid,True,medium,3.0,3,portal
Larenzo Fenner,WR,,South Dakota Coyotes,Cincinnati Bearcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Mikey Matthews,WR,,California Golden Bears,UCLA Bruins,Committed,273338.16,solid,True,medium,3.0,3,portal
Jeff Exinor,WR,,Penn State Nittany Lions,Virginia Tech Hokies,Committed,273338.16,solid,True,medium,3.0,3,portal
TJ Bush,EDGE,,Liberty Flames,California Golden Bears,Committed,273338.16,solid,True,medium,3.0,3,portal
Nitro Tuggle,WR,,Georgia Bulldogs,Purdue Boilermakers,Committed,273338.16,solid,True,medium,3.0,3,portal
Jeremy Scott,WR,,South Alabama Jaguars,TCU Horned Frogs,Committed,273338.16,solid,True,medium,3.0,3,portal
Sam Greene,EDGE,,USC Trojans,Kentucky Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Easton Messer,WR,,Western Kentucky Hilltoppers,Florida Atlantic Owls,Committed,273338.16,solid,True,medium,3.0,3,portal
Javon Tracy,WR,,Miami (OH) RedHawks,Minnesota Golden Gophers,Committed,273338.16,solid,True,medium,3.0,3,portal
Samuel M'Pemba,EDGE,,Georgia Bulldogs,Texas A&M Aggies,Committed,273338.16,solid,True,medium,3.0,3,portal
Matthew Fobbs-White,EDGE,,Tulane Green Wave,Baylor Bears,Committed,273338.16,solid,True,medium,3.0,3,portal
Amarie Fleming,EDGE,,Allen University Yellow Jackets,Texas Tech Red Raiders,Committed,273338.16,solid,True,medium,3.0,3,portal
Elo Modozie,EDGE,,Georgia Bulldogs,Purdue Boilermakers,Committed,273338.16,solid,True,medium,3.0,3,portal
Lawayne McCoy,WR,,Florida State Seminoles,Louisville Cardinals,Committed,273338.16,solid,True,medium,3.0,3,portal
Vandrevius Jacobs,WR,,South Carolina Gamecocks,Miami Hurricanes,Committed,273338.16,solid,True,medium,3.0,3,portal
Marquis Johnson,WR,,Missouri Tigers,Mississippi State Bulldogs,Committed,273338.16,solid,True,medium,3.0,3,portal
Braden Pegan,WR,,Utah State Aggies,Utah Utes,Committed,273338.16,solid,True,medium,3.0,3,portal
Bodpegn Miller,WR,,Ohio State Buckeyes,Washington Huskies,Committed,273338.16,solid,True,medium,3.0,3,portal
Josh Derry,WR,,Monmouth Hawks,UCF Knights,Committed,273338.16,solid,True,medium,3.0,3,portal
Aidan Mizell,WR,,Florida Gators,UCLA Bruins,Committed,273338.16,solid,True,medium,3.0,3,portal
Jackson Harris,WR,,Hawaii Rainbow Warriors,LSU Tigers,Committed,273338.16,solid,True,medium,3.0,3,portal
Noah Rogers,WR,,NC State Wolfpack,Alabama Crimson Tide,Committed,273338.16,solid,True,medium,3.0,3,portal
Reginald Vick,WR,,Virginia Union Panthers,Wake Forest Demon Deacons,Committed,273338.16,solid,True,medium,3.0,3,portal
Naeshaun Montgomery,WR,,Florida Gators,Missouri Tigers,Committed,273338.16,solid,True,medium,3.0,3,portal
Terrill Davis,WR,,Central Oklahoma Bronchos,Oklahoma State Cowboys,Committed,273338.16,solid,True,medium,3.0,3,portal
Andrel Anthony,WR,,Oklahoma Sooners,Duke Blue Devils,Committed,273338.16,solid,True,medium,3.0,3,portal
Kam Shanks,WR,,UAB Blazers,Arkansas Razorbacks,Committed,273338.16,solid,True,medium,3.0,3,portal
Amare Thomas,WR,,UAB Blazers,Houston Cougars,Committed,273338.16,solid,True,medium,3.0,3,portal
Kenny Johnson,WR,,Pittsburgh Panthers,Texas Tech Red Raiders,Committed,273338.16,solid,True,medium,3.0,3,portal
Alex Perry,WR,,FIU Golden Panthers,Illinois Fighting Illini,Committed,273338.16,solid,True,medium,3.0,3,portal
Keyshawn Johnson,EDGE,,UT Martin Skyhawks,Syracuse Orange,Committed,273338.16,solid,True,medium,3.0,3,portal
Justin Bowick,WR,,Ball State Cardinals,Illinois Fighting Illini,Committed,273338.16,solid,True,medium,3.0,3,portal
Deante McCray,EDGE,,Western Kentucky Hilltoppers,Florida State Seminoles,Committed,273338.16,solid,True,medium,3.0,3,portal
Logan George,EDGE,,Idaho State Bengals,Ohio State Buckeyes,Committed,273338.16,solid,True,medium,3.0,3,portal
Brett Eskildsen,WR,,Iowa State Cyclones,Penn State Nittany Lions,Committed,273338.16,solid,True,medium,3.0,3,portal
Andrew Zock,EDGE,,Mercer Bears,Toledo Rockets,Committed,273338.16,solid,True,medium,3.0,3,portal
Donaven McCulley,WR,,Indiana Hoosiers,Michigan Wolverines,Committed,273338.16,solid,True,medium,3.0,3,portal
DJ Jordan,WR,,USC Trojans,Arizona Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Kalil Alexander,EDGE,,Texas State Bobcats,,Entered,273338.16,solid,True,medium,3.0,3,portal
Noah Carter,EDGE,,Alabama Crimson Tide,Georgia Tech Yellow Jackets,Committed,273338.16,solid,True,medium,3.0,3,portal
Keon Keeley,EDGE,,Alabama Crimson Tide,Notre Dame Fighting Irish,Committed,273338.16,solid,True,medium,3.0,3,portal
Que'Sean Brown,WR,,Duke Blue Devils,Virginia Tech Hokies,Committed,273338.16,solid,True,medium,3.0,3,portal
Kaedin Robinson,WR,,Appalachian State Mountaineers,UCLA Bruins,Committed,273338.16,solid,True,medium,3.0,3,portal
Kendrick Law,WR,,Alabama Crimson Tide,Kentucky Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
David Reese,EDGE,,California Golden Bears,Syracuse Orange,Committed,273338.16,solid,True,medium,3.0,3,portal
T.J. Searcy,EDGE,,Florida Gators,Texas A&M Aggies,Committed,273338.16,solid,True,medium,3.0,3,portal
Jaylen Lloyd,WR,,Nebraska Cornhuskers,Oklahoma State Cowboys,Committed,273338.16,solid,True,medium,3.0,3,portal
Mitchell Melton,EDGE,,Ohio State Buckeyes,Virginia Cavaliers,Committed,273338.16,solid,True,medium,3.0,3,portal
Donavon Greene,WR,,Wake Forest Demon Deacons,Virginia Tech Hokies,Committed,273338.16,solid,True,medium,3.0,3,portal
Dasan McCullough,EDGE,,Oklahoma Sooners,Nebraska Cornhuskers,Committed,273338.16,solid,True,medium,3.0,3,portal
Chris Barnes,WR,,Wake Forest Demon Deacons,Oklahoma State Cowboys,Committed,273338.16,solid,True,medium,3.0,3,portal
Jared Richardson,WR,,Pennsylvania Quakers,Duke Blue Devils,Committed,273338.16,solid,True,medium,3.0,3,portal
Tobi Haastrup,EDGE,,Oregon Ducks,West Virginia Mountaineers,Committed,273338.16,solid,True,medium,3.0,3,portal
Chancellor Owens,EDGE,,Northwestern State Demons,Arizona Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Jacob Smith,EDGE,,Kentucky Wildcats,Louisville Cardinals,Committed,273338.16,solid,True,medium,3.0,3,portal
Harvey Dyson,EDGE,,Tulane Green Wave,NC State Wolfpack,Committed,273338.16,solid,True,medium,3.0,3,portal
Jimari Butler,EDGE,,Nebraska Cornhuskers,LSU Tigers,Committed,273338.16,solid,True,medium,3.0,3,portal
Jaylen Brown,EDGE,,Missouri Tigers,South Carolina Gamecocks,Committed,273338.16,solid,True,medium,3.0,3,portal
Trent Walker,WR,,Oregon State Beavers,Houston Cougars,Committed,273338.16,solid,True,medium,3.0,3,portal
Keelan Marion,WR,,BYU Cougars,Miami Hurricanes,Committed,273338.16,solid,True,medium,3.0,3,portal
Jordan Norman,EDGE,,South Alabama Jaguars,Tulane Green Wave,Committed,273338.16,solid,True,medium,3.0,3,portal
Luke Wysong,WR,,New Mexico Lobos,Arizona Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Kofi Asare,EDGE,,Massachusetts Minutemen,Florida Gators,Committed,273338.16,solid,True,medium,3.0,3,portal
Sanders Ellis,EDGE,,Tennessee State Tigers,Purdue Boilermakers,Committed,273338.16,solid,True,medium,3.0,3,portal
Aiden Gobaira,EDGE,,James Madison Dukes,UCLA Bruins,Committed,273338.16,solid,True,medium,3.0,3,portal
Jayden Loftin,EDGE,,Tennessee Volunteers,Wisconsin Badgers,Committed,273338.16,solid,True,medium,3.0,3,portal
Jamond Mathis,EDGE,,Kent State Golden Flashes,Texas Tech Red Raiders,Committed,273338.16,solid,True,medium,3.0,3,portal
Jeremiah Harrison,WR,,East Tennessee State Buccaneers,James Madison Dukes,Committed,273338.16,solid,True,medium,3.0,3,portal
Brian Rowe Jr,WR,,South Carolina Gamecocks,UCLA Bruins,Committed,273338.16,solid,True,medium,3.0,3,portal
Joshisa Trader,WR,,Miami Hurricanes,NC State Wolfpack,Committed,273338.16,solid,True,medium,3.0,3,portal
Sam Phillips,WR,,Chattanooga Mocs,Iowa Hawkeyes,Committed,273338.16,solid,True,medium,3.0,3,portal
Keontez Lewis,WR,,Southern Illinois Salukis,Oklahoma Sooners,Committed,273338.16,solid,True,medium,3.0,3,portal
Brayden Manley,EDGE,,Mercer Bears,Georgia Tech Yellow Jackets,Committed,273338.16,solid,True,medium,3.0,3,portal
Sincere Brown,WR,,Campbell Fighting Camels,Colorado Buffaloes,Committed,273338.16,solid,True,medium,3.0,3,portal
Ja'Cory Thomas,WR,,Old Dominion Monarchs,Vanderbilt Commodores,Committed,273338.16,solid,True,medium,3.0,3,portal
LaJesse Harrold,EDGE,,Florida State Seminoles,UCF Knights,Committed,273338.16,solid,True,medium,3.0,3,portal
Darrell Gill,WR,,Syracuse Orange,Ole Miss Rebels,Committed,273338.16,solid,True,medium,3.0,3,portal
Ethan Day,EDGE,,North Texas Mean Green,Utah Utes,Committed,273338.16,solid,True,medium,3.0,3,portal
Ernest Campbell,WR,,Sacramento State Hornets,Colorado Buffaloes,Committed,273338.16,solid,True,medium,3.0,3,portal
Cooper Blomstrom,EDGE,,Georgetown Hoyas,Arizona Wildcats,Committed,273338.16,solid,True,medium,3.0,3,portal
Cooper Perry,WR,,Oregon Ducks,California Golden Bears,Committed,273338.16,solid,True,medium,3.0,3,portal
Jaden Barnes,WR,,Austin Peay Governors,Appalachian State Mountaineers,Committed,273338.16,solid,True,medium,3.0,3,portal
Toby Anene,EDGE,,North Dakota State Bison,Colorado Buffaloes,Committed,273338.16,solid,True,medium,3.0,3,portal
Marques White,EDGE,,Massachusetts Minutemen,SMU Mustangs,Committed,273338.16,solid,True,medium,3.0,3,portal
Matthew Outten,WR,,Penn State Nittany Lions,Syracuse Orange,Committed,273338.16,solid,True,medium,3.0,3,portal
Jacob De Jesus,WR,,UNLV Rebels,California Golden Bears,Committed,273338.16,solid,True,medium,3.0,3,portal
Barion Brown,WR,,Kentucky Wildcats,LSU Tigers,Committed,273295.0,solid,True,medium,4.0,3,portal
Clev Lubin,EDGE,,Coastal Carolina Chanticleers,Louisville Cardinals,Committed,273295.0,solid,True,medium,4.0,3,portal
Malcolm Alcorn-Crowder,DL,,Kansas State Wildcats,SMU Mustangs,Committed,273015.99,solid,True,medium,3.0,3,portal
Aidan Keanaaina,DL,,California Golden Bears,,Entered,273015.99,solid,True,medium,3.0,3,portal
Brian Allen,DL,,Iowa Hawkeyes,Vanderbilt Commodores,Committed,273015.99,solid,True,medium,3.0,3,portal
Stephiylan Green,DL,,Clemson Tigers,LSU Tigers,Committed,273015.99,solid,True,medium,3.0,3,portal
Sahir West,DL,,James Madison Dukes,UCLA Bruins,Committed,273015.99,solid,True,medium,3.0,3,portal
Amaris Williams,DL,,Auburn Tigers,Georgia Bulldogs,Committed,273015.99,solid,True,medium,3.0,3,portal
Xavier Gilliam,DL,,Penn State Nittany Lions,Tennessee Volunteers,Committed,273015.99,solid,True,medium,3.0,3,portal
Curt Neal,DL,,Illinois Fighting Illini,Purdue Boilermakers,Committed,273015.99,solid,True,medium,3.0,3,portal
Junior Poyser,DL,,Buffalo Bulls,Wisconsin Badgers,Committed,273015.99,solid,True,medium,3.0,3,portal
Caden Crawford,DL,,South Dakota Coyotes,Iowa State Cyclones,Committed,273015.99,solid,True,medium,3.0,3,portal
Jordan Mack,DL,,Coastal Carolina Chanticleers,Baylor Bears,Committed,273015.99,solid,True,medium,3.0,3,portal
Tionne Gray,DL,,Oregon Ducks,Notre Dame Fighting Irish,Committed,273015.99,solid,True,medium,3.0,3,portal
Rondo Porter,DL,,Appalachian State Mountaineers,Rutgers Scarlet Knights,Committed,273015.99,solid,True,medium,3.0,3,portal
Traevon Mitchell,DL,,USF Bulls,,Entered,273015.99,solid,True,medium,3.0,3,portal
D'antre Robinson,DL,,Florida Gators,North Carolina Tar Heels,Committed,273015.99,solid,True,medium,3.0,3,portal
Stephen Daley,DL,,Kent State Golden Flashes,Indiana Hoosiers,Committed,273015.99,solid,True,medium,3.0,3,portal
Cole Brevard,DL,,Purdue Boilermakers,Texas Longhorns,Committed,273015.99,solid,True,medium,3.0,3,portal
Talan Carter,DL,,Jacksonville State Gamecocks,Vanderbilt Commodores,Committed,273015.99,solid,True,medium,3.0,3,portal
Cody Sigler,DL,,Arkansas State Red Wolves,Auburn Tigers,Committed,273015.99,solid,True,medium,3.0,3,portal
