espn_id,name,first_name,last_name,position,jersey,height,weight,class_year,team,team_id,headshot_url,profile_url
5082657,Braden Keith,Braden,Keith,CB,30,"5' 10""",180.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5082657.png,https://www.espn.com/college-football/player/_/id/5082657
5295615,Noah King,Noah,King,CB,20,"6' 2""",200.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5295615.png,https://www.espn.com/college-football/player/_/id/5295615
5230276,Bo LaPenna,Bo,LaPenna,LB,54,"6' 1""",235.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5230276.png,https://www.espn.com/college-football/player/_/id/5230276
4912252,Gavriel Lightfoot,Gavriel,Lightfoot,DT,99,"6' 3""",310.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4912252.png,https://www.espn.com/college-football/player/_/id/4912252
4870902,Terrance Love,Terrance,Love,S,6,"6' 2""",210.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4870902.png,https://www.espn.com/college-football/player/_/id/4870902
4878772,Tristan Marois,Tristan,Marois,DE,59,"6' 6""",240.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4878772.png,https://www.espn.com/college-football/player/_/id/4878772
5221294,Kole Mathis,Kole,Mathis,CB,33,"5' 8""",140.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5221294.png,https://www.espn.com/college-football/player/_/id/5221294
4707184,DJ McKinney,DJ,McKinney,CB,8,"6' 2""",180.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4707184.png,https://www.espn.com/college-football/player/_/id/4707184
4708859,Amari McNeill,Amari,McNeill,DT,88,"6' 4""",300.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4708859.png,https://www.espn.com/college-football/player/_/id/4708859
5215273,Alexander McPherson,Alexander,McPherson,DE,98,"6' 6""",240.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5215273.png,https://www.espn.com/college-football/player/_/id/5215273
5141592,London Merritt,London,Merritt,DE,44,"6' 3""",250.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5141592.png,https://www.espn.com/college-football/player/_/id/5141592
5093193,Shaun Myers,Shaun,Myers,LB,40,"6' 1""",220.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5093193.png,https://www.espn.com/college-football/player/_/id/5093193
4685487,Jehiem Oatis,Jehiem,Oatis,DT,90,"6' 5""",325.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4685487.png,https://www.espn.com/college-football/player/_/id/4685487
4905690,Samuel Okunlola,Samuel,Okunlola,DE,93,"6' 4""",250.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4905690.png,https://www.espn.com/college-football/player/_/id/4905690
5168715,Teon Parks,Teon,Parks,CB,3,"6' 1""",180.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5168715.png,https://www.espn.com/college-football/player/_/id/5168715
4920154,Kylan Salter,Kylan,Salter,LB,41,"6' 2""",230.0,Sophomore,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4920154.png,https://www.espn.com/college-football/player/_/id/4920154
4918115,John Slaughter,John,Slaughter,S,13,"6' 2""",200.0,Sophomore,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4918115.png,https://www.espn.com/college-football/player/_/id/4918115
5075675,Carter Stoutmire,Carter,Stoutmire,S,23,"5' 11""",210.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5075675.png,https://www.espn.com/college-football/player/_/id/5075675
4812383,Tawfiq Thomas,Tawfiq,Thomas,DT,95,"6' 4""",300.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4812383.png,https://www.espn.com/college-football/player/_/id/4812383
4871083,Makari Vickers,Makari,Vickers,CB,10,"6' 1""",190.0,Sophomore,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4871083.png,https://www.espn.com/college-football/player/_/id/4871083
4685606,Keaten Wade,Keaten,Wade,DE,27,"6' 4""",235.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4685606.png,https://www.espn.com/college-football/player/_/id/4685606
4592569,Arden Walker,Arden,Walker,DE,53,"6' 2""",250.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4592569.png,https://www.espn.com/college-football/player/_/id/4592569
5141683,Mantrez Walker,Mantrez,Walker,LB,38,"6' 1""",230.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5141683.png,https://www.espn.com/college-football/player/_/id/5141683
5221295,Nathaniel Watson,Nathaniel,Watson,S,36,"5' 10""",180.0,Sophomore,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5221295.png,https://www.espn.com/college-football/player/_/id/5221295
5094689,Nikhil Webb Walker,Nikhil,Webb Walker,DE,58,"6' 6""",275.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5094689.png,https://www.espn.com/college-football/player/_/id/5094689
5295612,Elliot Arnold,Elliot,Arnold,PK,46,"5' 10""",165.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5295612.png,https://www.espn.com/college-football/player/_/id/5295612
4882138,Buck Buchanan,Buck,Buchanan,PK,43,"5' 11""",185.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4882138.png,https://www.espn.com/college-football/player/_/id/4882138
4890054,Camden Dempsey,Camden,Dempsey,LS,79,"6' 2""",260.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4890054.png,https://www.espn.com/college-football/player/_/id/4890054
5221297,Daniel Gerlach,Daniel,Gerlach,PK,38,"6' 0""",160.0,Sophomore,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5221297.png,https://www.espn.com/college-football/player/_/id/5221297
5125820,Damon Greaves,Damon,Greaves,P,35,"6' 1""",190.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5125820.png,https://www.espn.com/college-football/player/_/id/5125820
4697740,Kameron Hawkins,Kameron,Hawkins,LS,39,"5' 11""",240.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4697740.png,https://www.espn.com/college-football/player/_/id/4697740
5082926,Gabe Landers,Gabe,Landers,LS,96,"5' 11""",215.0,Junior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5082926.png,https://www.espn.com/college-football/player/_/id/5082926
4917399,Alejandro Mata,Alejandro,Mata,PK,16,"5' 9""",190.0,Senior,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/4917399.png,https://www.espn.com/college-football/player/_/id/4917399
5221292,Alexander Stoyanovich,Alexander,Stoyanovich,PK,18,"5' 9""",180.0,Freshman,Colorado Buffaloes,38,https://a.espncdn.com/i/headshots/college-football/players/full/5221292.png,https://www.espn.com/college-football/player/_/id/5221292
5215423,Kentez Allen,Kentez,Allen,OL,52,"6' 2""",295.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5215423.png,https://www.espn.com/college-football/player/_/id/5215423
5225641,Carlos Anaya,Carlos,Anaya,TE,18,"6' 6""",240.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5225641.png,https://www.espn.com/college-football/player/_/id/5225641
4685256,Kojo Antwi,Kojo,Antwi,WR,11,"6' 0""",195.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4685256.png,https://www.espn.com/college-football/player/_/id/4685256
5079298,Lloyd Avant,Lloyd,Avant,RB,25,"5' 10""",200.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5079298.png,https://www.espn.com/college-football/player/_/id/5079298
4907786,Rocky Beers,Rocky,Beers,TE,81,"6' 5""",245.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4907786.png,https://www.espn.com/college-football/player/_/id/4907786
5102582,Landon Bell,Landon,Bell,WR,15,"6' 2""",215.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5102582.png,https://www.espn.com/college-football/player/_/id/5102582
5054036,Jackson Brousseau,Jackson,Brousseau,QB,8,"6' 4""",220.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5054036.png,https://www.espn.com/college-football/player/_/id/5054036
5219134,Chandler Brown,Chandler,Brown,OL,60,"6' 3""",300.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5219134.png,https://www.espn.com/college-football/player/_/id/5219134
4920896,Lavon Brown,Lavon,Brown,WR,82,"6' 0""",195.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4920896.png,https://www.espn.com/college-football/player/_/id/4920896
4684003,Tahj Bullock,Tahj,Bullock,QB,12,"6' 3""",220.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4684003.png,https://www.espn.com/college-football/player/_/id/4684003
5252196,Brock Camp,Brock,Camp,TE,43,"6' 5""",250.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5252196.png,https://www.espn.com/college-football/player/_/id/5252196
5122401,Darius Curry,Darius,Curry,QB,3,"5' 10""",165.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5122401.png,https://www.espn.com/college-football/player/_/id/5122401
5076099,Stephon Daily,Stephon,Daily,WR,84,"6' 3""",180.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5076099.png,https://www.espn.com/college-football/player/_/id/5076099
5193112,Jalen Dupree,Jalen,Dupree,RB,2,"6' 0""",210.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5193112.png,https://www.espn.com/college-football/player/_/id/5193112
4879425,Alex Foster,Alex,Foster,OL,69,"6' 4""",305.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4879425.png,https://www.espn.com/college-football/player/_/id/4879425
4833597,Brayden Fowler-Nicolosi,Brayden,Fowler-Nicolosi,QB,16,"6' 2""",200.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4833597.png,https://www.espn.com/college-football/player/_/id/4833597
5295198,Amare Gomez,Amare,Gomez,RB,34,"5' 9""",180.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5295198.png,https://www.espn.com/college-football/player/_/id/5295198
5174868,Braden Hales,Braden,Hales,OL,73,"6' 5""",305.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5174868.png,https://www.espn.com/college-football/player/_/id/5174868
5147069,Kory Hall,Kory,Hall,WR,85,"6' 1""",185.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5147069.png,https://www.espn.com/college-football/player/_/id/5147069
4686654,Trevyn Heil,Trevyn,Heil,OL,57,"6' 2""",275.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4686654.png,https://www.espn.com/college-football/player/_/id/4686654
5119743,Keynan Higgins,Keynan,Higgins,WR,89,"6' 4""",170.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5119743.png,https://www.espn.com/college-football/player/_/id/5119743
5082253,Keegan Holles,Keegan,Holles,RB,33,"6' 0""",200.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5082253.png,https://www.espn.com/college-football/player/_/id/5082253
4878217,Tristan Holmbeck,Tristan,Holmbeck,OL,64,"6' 4""",285.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4878217.png,https://www.espn.com/college-football/player/_/id/4878217
5147348,John Holthaus,John,Holthaus,OL,63,"6' 7""",285.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5147348.png,https://www.espn.com/college-football/player/_/id/5147348
5295197,Konyae Hunter,Konyae,Hunter,RB,22,"6' 2""",210.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5295197.png,https://www.espn.com/college-football/player/_/id/5295197
4898017,Aaron Karas,Aaron,Karas,OL,78,"6' 5""",310.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4898017.png,https://www.espn.com/college-football/player/_/id/4898017
5254150,Javion Kinnard,Javion,Kinnard,RB,24,"5' 8""",165.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5254150.png,https://www.espn.com/college-football/player/_/id/5254150
5159858,Jaden Landrum,Jaden,Landrum,TE,42,"6' 3""",240.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5159858.png,https://www.espn.com/college-football/player/_/id/5159858
5225416,Tay Lanier,Tay,Lanier,WR,6,"6' 1""",165.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5225416.png,https://www.espn.com/college-football/player/_/id/5225416
5295195,Tyler Lewis,Tyler,Lewis,QB,17,"6' 1""",,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5295195.png,https://www.espn.com/college-football/player/_/id/5295195
5147341,Berlin Lillard,Berlin,Lillard,OL,70,"6' 4""",365.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5147341.png,https://www.espn.com/college-football/player/_/id/5147341
5219136,Tommy Maher,Tommy,Maher,WR,10,"5' 10""",170.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5219136.png,https://www.espn.com/college-football/player/_/id/5219136
5078251,Justin Marshall,Justin,Marshall,RB,29,"5' 10""",180.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5078251.png,https://www.espn.com/college-football/player/_/id/5078251
5078314,Christian Martin,Christian,Martin,OL,72,"6' 6""",270.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5078314.png,https://www.espn.com/college-football/player/_/id/5078314
5216315,Antoine Martin Jr.,Antoine,Martin Jr.,WR,87,"5' 11""",170.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5216315.png,https://www.espn.com/college-football/player/_/id/5216315
5151385,Ryan McConnell,Ryan,McConnell,TE,26,"6' 1""",225.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5151385.png,https://www.espn.com/college-football/player/_/id/5151385
4876460,Jordan McIntyre,Jordan,McIntyre,WR,88,"5' 11""",180.0,Senior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/4876460.png,https://www.espn.com/college-football/player/_/id/4876460
5076126,Tanner Morley,Tanner,Morley,OL,74,"6' 7""",315.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5076126.png,https://www.espn.com/college-football/player/_/id/5076126
5220880,Sione Netane,Sione,Netane,OL,75,"6' 3""",350.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5220880.png,https://www.espn.com/college-football/player/_/id/5220880
5148537,Phillip Ocon,Phillip,Ocon,OL,65,"6' 3""",300.0,Freshman,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5148537.png,https://www.espn.com/college-football/player/_/id/5148537
5150651,Tommy Poholsky,Tommy,Poholsky,QB,13,"6' 1""",210.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5150651.png,https://www.espn.com/college-football/player/_/id/5150651
5092960,Cole Rhoden,Cole,Rhoden,WR,27,"6' 0""",190.0,Junior,Colorado State Rams,36,,https://www.espn.com/college-football/player/_/id/5092960
5079585,Jordan Ross,Jordan,Ross,WR,0,"5' 10""",180.0,Sophomore,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5079585.png,https://www.espn.com/college-football/player/_/id/5079585
5295201,Monjaro Senegal,Monjaro,Senegal,OL,77,"6' 4""",305.0,Junior,Colorado State Rams,36,https://a.espncdn.com/i/headshots/college-football/players/full/5295201.png,https://www.espn.com/college-football/player/_/id/5295201
