player_name,position,school,conference,custom_nil_value,nil_tier,valuation_confidence,performance_value,market_value,potential_value,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,tackles,sacks,interceptions,recruiting_stars,national_rank
Nicco Marchiol,QB,West Virginia,Big 12,375000,solid,low,250000.0,325000.0,50000.0,720.0,2.0,57.0,1.0,0.0,0.0,1.0,0.0,0.0,4,289.0
Sawyer Robertson,QB,Baylor,Big 12,375000,solid,low,250000.0,325000.0,50000.0,3681.0,31.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,4,134.0
Lloyd Jones III,QB,Texas Tech,Big 12,375000,solid,low,250000.0,325000.0,50000.0,74.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4,462.0
Isaac Wilson,QB,Utah,Big 12,375000,solid,low,250000.0,325000.0,50000.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4,280.0
Samaj Jones,QB,Cincinnati,Big 12,375000,solid,low,250000.0,325000.0,50000.0,72.0,1.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,4,472.0
Lanorris Sellers,QB,South Carolina,SEC,375000,solid,low,250000.0,375000.0,0.0,2437.0,13.0,270.0,5.0,21.0,0.0,1.0,0.0,0.0,0,9999.0
Will Hammond,QB,Texas Tech,Big 12,375000,solid,low,250000.0,325000.0,50000.0,668.0,7.0,299.0,5.0,0.0,0.0,1.0,0.0,0.0,4,226.0
Brady Allen,QB,Louisville,ACC,375000,solid,low,250000.0,325000.0,50000.0,75.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,175.0
Alex Manske,QB,Iowa State,Big 12,375000,solid,low,250000.0,325000.0,50000.0,28.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,4,304.0
Bear Bachmeier,QB,BYU,Big 12,375000,solid,low,250000.0,325000.0,50000.0,3033.0,15.0,527.0,11.0,3.0,0.0,0.0,0.0,0.0,4,424.0
Jeff Sims,QB,Arizona State,Big 12,375000,solid,low,250000.0,325000.0,50000.0,1261.0,10.0,522.0,5.0,0.0,0.0,0.0,0.0,0.0,4,228.0
Behren Morton,QB,Texas Tech,Big 12,375000,solid,low,250000.0,325000.0,50000.0,2780.0,22.0,-113.0,0.0,0.0,0.0,1.0,0.0,0.0,4,149.0
Max Johnson,QB,North Carolina,ACC,375000,solid,low,250000.0,325000.0,50000.0,437.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4,256.0
Sam Leavitt,QB,Arizona State,Big 12,375000,solid,low,250000.0,325000.0,50000.0,1628.0,10.0,306.0,5.0,0.0,0.0,0.0,0.0,0.0,4,311.0
Kyron Drones,QB,Virginia Tech,ACC,375000,solid,low,250000.0,325000.0,50000.0,1919.0,17.0,644.0,9.0,0.0,0.0,1.0,0.0,0.0,4,263.0
Dylan Lonergan,QB,Boston College,ACC,375000,solid,low,250000.0,325000.0,50000.0,2025.0,12.0,-37.0,1.0,-1.0,0.0,1.0,0.0,0.0,4,154.0
Hauss Hejny,QB,Oklahoma State,Big 12,375000,solid,low,250000.0,325000.0,50000.0,96.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,4,295.0
Braedyn Locke,QB,Arizona,Big 12,375000,solid,low,250000.0,325000.0,50000.0,68.0,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,4,383.0
Elijah Brown,QB,Stanford,ACC,375000,solid,low,250000.0,325000.0,50000.0,829.0,4.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,4,247.0
DJ Hicks,DT,Texas A&M,SEC,370000,solid,low,35000.0,70000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,5,6.0
Caleb Cunningham,WR,Ole Miss,SEC,370000,solid,low,75000.0,120000.0,250000.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5,32.0
Duce Robinson,WR,Florida State,ACC,370000,solid,low,75000.0,120000.0,250000.0,0.0,0.0,0.0,0.0,1074.0,6.0,1.0,0.0,0.0,5,15.0
Rueben Owens,RB,Texas A&M,SEC,370000,solid,low,60000.0,120000.0,250000.0,0.0,0.0,639.0,5.0,130.0,0.0,1.0,0.0,0.0,5,24.0
Justin Scott,DL,Miami,ACC,366000,solid,low,35000.0,66500.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,5,10.0
Colin Simmons,LB,Texas,SEC,362000,solid,low,37500.0,112500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,5,18.0
Sonny Styles,LB,Ohio State,Big Ten,362000,solid,low,37500.0,112500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,5,12.0
Nyck Harbor,WR,South Carolina,SEC,362000,solid,low,75000.0,112500.0,250000.0,0.0,0.0,12.0,0.0,618.0,6.0,3.0,0.0,0.0,5,20.0
Anthony Hill Jr.,LB,Texas,SEC,362000,solid,low,37500.0,112500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.5,2.0,5,19.0
Yhonzae Pierre,LB,Alabama,SEC,362000,solid,low,37500.0,112500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,0.0,5,25.0
Lance Jackson,LB,Texas,SEC,362000,solid,low,37500.0,112500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,5,21.0
David Sanders Jr.,OL,Tennessee,SEC,360000,solid,low,30000.0,60000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,6.0
Will Wilson,QB,NC State,ACC,360000,solid,low,250000.0,350000.0,10000.0,16.0,0.0,146.0,10.0,0.0,0.0,1.0,0.0,0.0,3,618.0
Elijah Griffin,WR,Alcorn State,SWAC,360000,solid,low,75000.0,60000.0,300000.0,0.0,0.0,-5.0,0.0,68.0,0.0,0.0,0.0,0.0,5,3.0
Jeremy Hecklinski,QB,Iowa,Big Ten,360000,solid,low,250000.0,350000.0,10000.0,8.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3,644.0
Hank Brown,QB,Iowa,Big Ten,360000,solid,low,250000.0,350000.0,10000.0,107.0,1.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1447.0
Beau Allen,QB,Kentucky,SEC,360000,solid,low,250000.0,350000.0,10000.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,478.0
Williams Nwaneri,DL,Nebraska,Big Ten,360000,solid,low,35000.0,59500.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.5,0.0,5,8.0
Brennen Ward,QB,Kentucky,SEC,360000,solid,low,250000.0,350000.0,10000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1060.0
Lex Thomas,QB,NC State,ACC,360000,solid,low,250000.0,350000.0,10000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1053.0
Francis Mauigoa,OL,Miami,ACC,357000,solid,low,30000.0,57000.0,300000.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5,9.0
Eddrick Houston,DE,Ohio State,Big Ten,355000,solid,low,35000.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,5,26.0
Zayden Walker,LB,Georgia,SEC,355000,solid,low,37500.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,5,24.0
James Smith,DL,Alabama,SEC,355000,solid,low,35000.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.5,0.0,5,28.0
Travis Shaw,DL,Texas,SEC,355000,solid,low,35000.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5,20.0
Raylen Wilson,LB,Georgia,SEC,355000,solid,low,37500.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.5,0.0,5,26.0
Chris Cole,LB,Georgia,SEC,355000,solid,low,37500.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.5,0.0,5,29.0
Justus Terry,DL,Texas,SEC,355000,solid,low,35000.0,105000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5,12.0
Jeadyn Lukus,CB,Clemson,ACC,354000,solid,low,45000.0,103499.99999999999,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5,30.0
DJ Pickett,CB,LSU,SEC,354000,solid,low,45000.0,103499.99999999999,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,3.0,5,11.0
Peyton Bowen,DB,Oklahoma,SEC,354000,solid,low,45000.0,103499.99999999999,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,5,21.0
Zach Calzada,QB,Kentucky,SEC,350000,solid,low,250000.0,350000.0,0.0,238.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Mark Gronowski,QB,Iowa,Big Ten,350000,solid,low,250000.0,350000.0,0.0,1741.0,10.0,545.0,16.0,5.0,1.0,0.0,0.0,0.0,0,9999.0
Gabarri Johnson,QB,Oregon State,Pac-12,350000,solid,low,250000.0,300000.0,50000.0,501.0,2.0,119.0,1.0,17.0,0.0,0.0,0.0,0.0,4,357.0
Avery Johnson,QB,Kansas State,Big 12,350000,solid,low,250000.0,300000.0,50000.0,2380.0,18.0,477.0,8.0,0.0,0.0,0.0,0.0,0.0,4,104.0
Rickie Collins,QB,Syracuse,ACC,350000,solid,low,250000.0,300000.0,50000.0,1042.0,6.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,4,231.0
Maalik Murphy,QB,Oregon State,Pac-12,350000,solid,low,250000.0,300000.0,50000.0,1802.0,9.0,-58.0,1.0,0.0,0.0,0.0,0.0,0.0,4,179.0
Joseph Jonah-Ajonye,DL,Georgia,SEC,348000,solid,low,35000.0,98000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5,25.0
Hykeem Williams,WR,Colorado,Big 12,348000,solid,low,75000.0,97500.0,250000.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,5,30.0
Micah Hudson,WR,Texas Tech,Big 12,348000,solid,low,75000.0,97500.0,250000.0,0.0,0.0,0.0,0.0,112.0,2.0,0.0,0.0,0.0,5,16.0
Jaylen Sneed,LB,Notre Dame,FBS Independents,344000,solid,low,37500.0,93750.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,5,34.0
Arik Gilbert,TE,Savannah St,SIAC,340000,solid,low,50000.0,40000.0,300000.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,5,5.0
Johntay Cook II,WR,Syracuse,ACC,340000,solid,low,75000.0,90000.0,250000.0,0.0,0.0,18.0,0.0,559.0,2.0,1.0,0.0,0.0,5,31.0
Dezz Ricks,CB,Texas A&M,SEC,340000,solid,low,45000.0,90000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,5,27.0
Keeshawn Silver,DT,USC,Big Ten,338000,solid,low,35000.0,87500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,5,31.0
Sammy Brown,LB,Clemson,ACC,336000,solid,low,37500.0,86250.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,5.5,1.0,5,19.0
Jeremiah Alexander,LB,Clemson,ACC,336000,solid,low,37500.0,86250.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,5,18.0
Ryan Williams,DB,Bryant,CAA,336000,solid,low,45000.0,36000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,4.0
Cole Hagen,QB,BYU,Big 12,335000,solid,low,250000.0,325000.0,10000.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2503.0
Khalil Wilkins,QB,West Virginia,Big 12,335000,solid,low,250000.0,325000.0,10000.0,185.0,1.0,243.0,2.0,0.0,0.0,1.0,0.0,0.0,3,1191.0
Ken Seals,QB,TCU,Big 12,335000,solid,low,250000.0,325000.0,10000.0,282.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,3,502.0
Shaker Reisig,QB,Boston College,ACC,335000,solid,low,250000.0,325000.0,10000.0,141.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1060.0
Mitch Griffis,QB,Texas Tech,Big 12,335000,solid,low,250000.0,325000.0,10000.0,357.0,2.0,29.0,1.0,9.0,0.0,0.0,0.0,0.0,3,600.0
Aaron Philo,QB,Georgia Tech,ACC,335000,solid,low,250000.0,325000.0,10000.0,373.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3,836.0
Graham Knowles,QB,Georgia Tech,ACC,335000,solid,low,250000.0,325000.0,10000.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,675.0
Devon Dampier,QB,Utah,Big 12,335000,solid,low,250000.0,325000.0,10000.0,2490.0,24.0,835.0,10.0,0.0,0.0,0.0,0.0,0.0,3,1693.0
Alessio Milivojevic,QB,Michigan State,Big Ten,335000,solid,low,250000.0,325000.0,10000.0,1267.0,10.0,-59.0,1.0,0.0,0.0,0.0,0.0,0.0,3,821.0
Ben Gulbranson,QB,Stanford,ACC,335000,solid,low,250000.0,325000.0,10000.0,1813.0,9.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,3,757.0
Brady Lichtenberg,QB,Cincinnati,Big 12,335000,solid,low,250000.0,325000.0,10000.0,134.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1227.0
Isaiah Marshall,QB,Kansas,Big 12,335000,solid,low,250000.0,325000.0,10000.0,28.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,3,601.0
Austin Carlisle,QB,Houston,Big 12,335000,solid,low,250000.0,325000.0,10000.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3,786.0
Deuce Adams,QB,Louisville,ACC,335000,solid,low,250000.0,325000.0,10000.0,112.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3,629.0
Treyson Bourguet,QB,BYU,Big 12,335000,solid,low,250000.0,325000.0,10000.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1254.0
Rocco Becht,QB,Iowa State,Big 12,335000,solid,low,250000.0,325000.0,10000.0,2565.0,16.0,111.0,8.0,0.0,0.0,0.0,0.0,0.0,3,572.0
Devin Brown,QB,California,ACC,335000,solid,low,250000.0,325000.0,10000.0,48.0,1.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2499.0
McCae Hillstead,QB,BYU,Big 12,335000,solid,low,250000.0,325000.0,10000.0,33.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1610.0
Brendan Sorsby,QB,Cincinnati,Big 12,335000,solid,low,250000.0,325000.0,10000.0,2786.0,26.0,580.0,9.0,0.0,0.0,0.0,0.0,0.0,3,1012.0
Scotty Fox Jr.,QB,West Virginia,Big 12,335000,solid,low,250000.0,325000.0,10000.0,1276.0,7.0,201.0,3.0,0.0,0.0,0.0,0.0,0.0,3,959.0
Chandler Morris,QB,Virginia,ACC,335000,solid,low,250000.0,325000.0,10000.0,3000.0,16.0,245.0,5.0,0.0,0.0,1.0,0.0,0.0,3,485.0
Josh Hoover,QB,TCU,Big 12,335000,solid,low,250000.0,325000.0,10000.0,3472.0,29.0,4.0,2.0,-5.0,0.0,0.0,0.0,0.0,3,709.0
Daniel Kaelin,QB,Virginia,ACC,335000,solid,low,250000.0,325000.0,10000.0,339.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3,698.0
Max Brown,QB,West Virginia,Big 12,335000,solid,low,250000.0,325000.0,10000.0,7.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1557.0
Nate Bennett,QB,Baylor,Big 12,335000,solid,low,250000.0,325000.0,10000.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1709.0
Zane Flores,QB,Oklahoma State,Big 12,335000,solid,low,250000.0,325000.0,10000.0,1454.0,3.0,117.0,2.0,-3.0,0.0,0.0,0.0,0.0,3,483.0
Jaylen Henderson,QB,West Virginia,Big 12,335000,solid,low,250000.0,325000.0,10000.0,50.0,0.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1009.0
Connor Moberly,QB,Iowa State,Big 12,335000,solid,low,250000.0,325000.0,10000.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1056.0
Grayson James,QB,Boston College,ACC,335000,solid,low,250000.0,325000.0,10000.0,1196.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1073.0
William Watson III,QB,Virginia Tech,ACC,335000,solid,low,250000.0,325000.0,10000.0,77.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,3,809.0
Zeon Chriss,QB,Houston,Big 12,335000,solid,low,250000.0,325000.0,10000.0,108.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1191.0
Banks Bowen,QB,Oklahoma State,Big 12,335000,solid,low,250000.0,325000.0,10000.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2443.0
Ryan Staub,QB,Colorado,Big 12,335000,solid,low,250000.0,325000.0,10000.0,426.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,3,733.0
Deshawn Purdie,QB,Wake Forest,ACC,335000,solid,low,250000.0,325000.0,10000.0,618.0,6.0,-11.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1533.0
Cole Geer,QB,Virginia,ACC,335000,solid,low,250000.0,325000.0,10000.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1187.0
Steele Pizzella,QB,Wake Forest,ACC,335000,solid,low,250000.0,325000.0,10000.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1570.0
Noah Fifita,QB,Arizona,Big 12,335000,solid,low,250000.0,325000.0,10000.0,3228.0,29.0,222.0,3.0,0.0,0.0,0.0,0.0,0.0,3,690.0
Jalon Daniels,QB,Kansas,Big 12,335000,solid,low,250000.0,325000.0,10000.0,2504.0,22.0,423.0,4.0,0.0,0.0,0.0,0.0,0.0,3,2278.0
Amare Adams,DT,Clemson,ACC,330000,solid,low,35000.0,80500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5,22.0
Marvin Jones Jr.,DL,Oklahoma,SEC,330000,solid,low,35000.0,80500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,5,24.0
Darian Mensah,QB,Duke,ACC,330000,solid,low,250000.0,325000.0,5000.0,3973.0,34.0,-32.0,1.0,-11.0,0.0,2.0,0.0,0.0,2,2289.0
Dominick McKinley,DT,LSU,SEC,330000,solid,low,35000.0,80500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,5,14.0
Justin Flowe,LB,UNLV,Mountain West,330000,solid,low,37500.0,30000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5,6.0
Adepoju Adebawore,DL,Oklahoma,SEC,330000,solid,low,35000.0,80500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,5,12.0
Korey Foreman,DL,Fresno State,Mountain West,328000,solid,low,35000.0,28000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.5,0.0,5,2.0
Tony Grimes,DB,Purdue,Big Ten,326000,solid,low,45000.0,76500.0,250000.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,5,28.0
Cole Ballard,QB,Kansas,Big 12,325000,solid,low,250000.0,325000.0,0.0,108.0,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Major Cantrell,QB,Iowa State,Big 12,325000,solid,low,250000.0,325000.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Au'Tori Newkirk,QB,North Carolina,ACC,325000,solid,low,250000.0,325000.0,0.0,23.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Brandon Inniss,WR,Ohio State,Big Ten,325000,solid,low,75000.0,225000.0,100000.0,6.0,0.0,16.0,0.0,271.0,3.0,0.0,0.0,0.0,4,38.0
Chris Marshall,WR,Boise State,Mountain West,325000,solid,low,75000.0,75000.0,250000.0,0.0,0.0,0.0,0.0,574.0,2.0,0.0,0.0,0.0,5,25.0
Henry Belin IV,QB,Duke,ACC,325000,solid,low,250000.0,325000.0,0.0,22.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Noah Walters,QB,Oklahoma State,Big 12,325000,solid,low,250000.0,325000.0,0.0,72.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Colton Allen,QB,Colorado,Big 12,325000,solid,low,250000.0,325000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Charlie Mirer,QB,Stanford,ACC,325000,solid,low,250000.0,325000.0,0.0,22.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Jaime Ffrench,WR,Texas,SEC,325000,solid,low,75000.0,225000.0,100000.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4,44.0
Ryan Wingo,WR,Texas,SEC,325000,solid,low,75000.0,225000.0,100000.0,0.0,0.0,42.0,0.0,834.0,7.0,0.0,0.0,0.0,4,39.0
Mason Bray,QB,Arizona,Big 12,325000,solid,low,250000.0,325000.0,0.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Holden Phillips,QB,Texas Tech,Big 12,325000,solid,low,250000.0,325000.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Dominiq Ponder,QB,Colorado,Big 12,325000,solid,low,250000.0,325000.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Byrd Ficklin,QB,Utah,Big 12,325000,solid,low,250000.0,325000.0,0.0,301.0,3.0,513.0,10.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Giovanni Lopez,QB,North Carolina,ACC,325000,solid,low,250000.0,325000.0,0.0,1747.0,10.0,133.0,3.0,-6.0,0.0,1.0,0.0,0.0,0,9999.0
Isaiah Gibson,DL,Southern Miss,Sun Belt,324000,solid,low,35000.0,24500.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,5,9.0
Ryan Williams,DL,Missouri State,Conference USA,321000,solid,low,35000.0,21000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,5,4.0
Dani Dennis-Sutton,DE,Penn State,Big Ten,320000,solid,low,35000.0,70000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.5,0.0,5,29.0
Jaheim Singletary,DB,Arkansas,SEC,318000,solid,low,45000.0,67500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5,27.0
Armondo Blount,DL,Miami,ACC,316000,solid,low,35000.0,66500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.5,0.0,5,28.0
Marquise Lightfoot,DL,Miami,ACC,316000,solid,low,35000.0,66500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,0.0,5,31.0
Sage Ryan,S,Ole Miss,SEC,314000,solid,low,40000.0,64000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.5,0.0,5,30.0
Suntarine Perkins,LB,Ole Miss,SEC,310000,solid,low,37500.0,60000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.5,1.0,5,13.0
Jaxon Potter,QB,Washington State,Pac-12,310000,solid,low,250000.0,300000.0,10000.0,604.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1433.0
Julian Dugger,QB,Washington State,Pac-12,310000,solid,low,250000.0,300000.0,10000.0,39.0,0.0,47.0,2.0,8.0,0.0,0.0,0.0,0.0,3,894.0
Blake Barnett,QB,Kansas State,Big 12,310000,solid,low,250000.0,300000.0,10000.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3,569.0
Jacob Knuth,QB,Kansas State,Big 12,310000,solid,low,250000.0,300000.0,10000.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3,846.0
Lance Heard,OL,Tennessee,SEC,310000,solid,low,30000.0,60000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,16.0
Luke Carney,QB,Syracuse,ACC,310000,solid,low,250000.0,300000.0,10000.0,22.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1408.0
Mason Heintschel,QB,Pittsburgh,ACC,310000,solid,low,250000.0,300000.0,10000.0,2357.0,16.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,3,715.0
Tristan Ti'a,QB,Oregon State,Pac-12,310000,solid,low,250000.0,300000.0,10000.0,385.0,3.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,3,505.0
Xavian Sorey Jr.,LB,Arkansas,SEC,306000,solid,low,37500.0,56250.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.5,1.0,5,26.0
Dylan Stewart,LB,South Carolina,SEC,306000,solid,low,37500.0,56250.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,5,15.0
James Williams,DL,Florida State,ACC,306000,solid,low,35000.0,56000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.5,0.0,5,15.0
Gabriel Brownlow-Dindy,DL,South Carolina,SEC,302000,solid,low,35000.0,52500.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5,17.0
Steven Angeli,QB,Syracuse,ACC,300000,solid,low,250000.0,300000.0,0.0,1317.0,10.0,-32.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Cole Gonzales,QB,Pittsburgh,ACC,300000,solid,low,250000.0,300000.0,0.0,118.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Ty Hawkins,QB,SMU,ACC,300000,solid,low,250000.0,250000.0,50000.0,9.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4,277.0
Jacurri Brown,QB,UCF,Big 12,300000,solid,low,250000.0,250000.0,50000.0,97.0,1.0,142.0,2.0,0.0,0.0,0.0,0.0,0.0,4,263.0
Zevi Eckhaus,QB,Washington State,Pac-12,300000,solid,low,250000.0,300000.0,0.0,2092.0,15.0,371.0,8.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Joseph Filardi,QB,Syracuse,ACC,300000,solid,low,250000.0,300000.0,0.0,226.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Tayven Jackson,QB,UCF,Big 12,300000,solid,low,250000.0,250000.0,50000.0,2151.0,10.0,85.0,3.0,4.0,1.0,1.0,0.0,0.0,4,198.0
Michael Terry III,WR,Texas,SEC,300000,solid,low,75000.0,225000.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58.0
Carnell Tate,WR,Ohio State,Big Ten,300000,solid,low,75000.0,225000.0,75000.0,0.0,0.0,16.0,0.0,875.0,9.0,3.0,0.0,0.0,4,58.0
